Year,Team,Winning Percentage,Playoff outcome,previous_winning_percentage,average_future_winning_percentage_2,average_future_winning_percentage_3,average_future_winning_percentage_4,average_future_winning_percentage_5,average_future_winning_percentage_6,average_future_winning_percentage_8,average_future_winning_percentage_10,average_future_winning_percentage_12,average_future_playoff_success_2,average_future_playoff_success_3,average_future_playoff_success_4,average_future_playoff_success_5,average_future_playoff_success_6,average_future_playoff_success_8,average_future_playoff_success_10,average_future_playoff_success_12
1993,PHX,0.683,2,0.756,0.7015,0.6343333333333333,0.59775,0.6148,0.6023333333333333,0.6102500000000001,0.5858000000000001,0.5806666666666668,2.0,1.6666666666666667,1.5,1.4,1.3333333333333333,1.375,1.2,1.25
1994,PHX,0.72,2,0.683,0.6100000000000001,0.5693333333333334,0.59775,0.5862,0.5961666666666667,0.57975,0.5529,0.5786666666666667,1.5,1.3333333333333333,1.25,1.2,1.3333333333333333,1.125,1.0,1.3333333333333333
1995,PHX,0.5,1,0.72,0.49400000000000005,0.557,0.5527500000000001,0.5714,0.5798333333333333,0.556875,0.5565,0.5806666666666667,1.0,1.0,1.0,1.2,1.1666666666666667,1.0,1.1,1.3333333333333333
1996,PHX,0.488,1,0.5,0.5855000000000001,0.5703333333333335,0.58925,0.5958,0.5696666666666667,0.538625,0.5724,0.5949166666666666,1.0,1.0,1.25,1.2,1.0,0.875,1.3,1.3333333333333333
1997,PHX,0.683,1,0.488,0.6115000000000002,0.6230000000000001,0.62275,0.5860000000000001,0.5778333333333333,0.572125,0.5980000000000001,0.6010000000000001,1.0,1.3333333333333333,1.25,1.0,1.0,1.125,1.4,1.25
1998,PHX,0.54,1,0.683,0.5930000000000001,0.6026666666666668,0.5617500000000001,0.5568000000000001,0.523,0.569125,0.5968,0.599,1.5,1.3333333333333333,1.0,1.0,0.8333333333333334,1.375,1.4,1.4166666666666667
1999,PHX,0.646,2,0.54,0.634,0.5690000000000001,0.561,0.5196000000000001,0.559,0.594625,0.5989,0.5946666666666667,1.5,1.0,1.0,0.8,1.1666666666666667,1.5,1.3,1.3333333333333333
2000,PHX,0.622,1,0.646,0.5305,0.5326666666666667,0.48800000000000004,0.5416000000000001,0.5611666666666667,0.59775,0.6002000000000001,0.5825,0.5,0.6666666666666666,0.5,1.0,1.3333333333333333,1.375,1.4,1.1666666666666667
2001,PHX,0.439,0,0.622,0.488,0.4433333333333334,0.5215,0.549,0.5815,0.590125,0.5868,0.5560833333333334,0.5,0.3333333333333333,1.0,1.4,1.5,1.25,1.3,1.0833333333333333
2002,PHX,0.537,1,0.439,0.4455,0.549,0.5765,0.61,0.6201666666666666,0.617625,0.5929,0.56825,0.5,1.3333333333333333,1.75,1.8,1.6666666666666667,1.625,1.3,1.0833333333333333
2003,PHX,0.354,0,0.537,0.5549999999999999,0.5896666666666668,0.62825,0.6368,0.6241666666666666,0.6115,0.5696999999999999,0.5631666666666667,1.5,2.0,2.0,1.8,1.5,1.5,1.2,1.0
2004,PHX,0.756,3,0.354,0.7075,0.7196666666666668,0.7075,0.6782,0.6749999999999999,0.62975,0.5928,0.557,3.0,2.6666666666666665,2.25,1.8,2.0,1.5,1.2,1.0
2005,PHX,0.659,3,0.756,0.7015,0.6913333333333335,0.6587500000000001,0.6588,0.6303333333333333,0.573375,0.5648,0.5184166666666666,2.5,2.0,1.5,1.8,1.5,1.125,0.9,0.75
2006,PHX,0.744,2,0.659,0.7075,0.6586666666666668,0.6587500000000001,0.6245999999999999,0.6038333333333333,0.564125,0.5269,0.4848333333333333,1.5,1.0,1.5,1.2,1.0,0.75,0.6,0.5
2007,PHX,0.671,1,0.744,0.6160000000000001,0.6303333333333335,0.59475,0.5758,0.5306666666666667,0.530625,0.48179999999999995,0.44216666666666665,0.5,1.3333333333333333,1.0,0.8,0.6666666666666666,0.5,0.4,0.3333333333333333
2008,PHX,0.561,0,0.671,0.6100000000000001,0.5693333333333334,0.552,0.5025999999999999,0.5163333333333333,0.48174999999999996,0.4403,0.4250833333333333,1.5,1.0,0.75,0.6,0.5,0.375,0.3,0.25
2009,PHX,0.659,3,0.561,0.5735,0.549,0.488,0.5074,0.5021666666666667,0.44825,0.4074,0.43733333333333335,1.5,1.0,0.75,0.6,0.5,0.375,0.3,0.5833333333333334
2010,PHX,0.488,0,0.659,0.494,0.43100000000000005,0.4695,0.4708,0.4389999999999999,0.39787500000000003,0.3881,0.44741666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2011,PHX,0.5,0,0.488,0.40249999999999997,0.4633333333333334,0.46649999999999997,0.42919999999999997,0.40650000000000003,0.365875,0.4101,0.45249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6666666666666666
2012,PHX,0.305,0,0.5,0.44499999999999995,0.45533333333333337,0.4115,0.3878,0.3658333333333333,0.36162500000000003,0.43809999999999993,0.4481818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7272727272727273
2013,PHX,0.585,0,0.305,0.5305,0.44700000000000006,0.4085,0.378,0.35366666666666663,0.412,0.4625,0.4625,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8
2014,PHX,0.476,0,0.585,0.378,0.3496666666666666,0.32625,0.3074,0.33383333333333337,0.436375,0.4488888888888889,0.4488888888888889,0.0,0.0,0.0,0.0,0.0,0.75,0.8888888888888888,0.8888888888888888
2015,PHX,0.28,0,0.476,0.2865,0.2763333333333334,0.26525000000000004,0.3054,0.3725,0.4455,0.4455,0.4455,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0
2016,PHX,0.293,0,0.28,0.27449999999999997,0.26033333333333336,0.31175,0.39099999999999996,0.45583333333333337,0.4691428571428572,0.4691428571428572,0.4691428571428572,0.0,0.0,0.0,0.8,1.0,1.1428571428571428,1.1428571428571428,1.1428571428571428
2017,PHX,0.256,0,0.293,0.24400000000000002,0.318,0.4155,0.48840000000000006,0.4985,0.4985,0.4985,0.4985,0.0,0.0,1.0,1.2,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
2018,PHX,0.232,0,0.256,0.34900000000000003,0.4686666666666666,0.5465,0.5469999999999999,0.5469999999999999,0.5469999999999999,0.5469999999999999,0.5469999999999999,0.0,1.3333333333333333,1.5,1.6,1.6,1.6,1.6,1.6
2019,PHX,0.466,0,0.232,0.587,0.6513333333333334,0.62575,0.62575,0.62575,0.62575,0.62575,0.62575,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2020,PHX,0.708,4,0.466,0.744,0.6789999999999999,0.6789999999999999,0.6789999999999999,0.6789999999999999,0.6789999999999999,0.6789999999999999,0.6789999999999999,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
2021,PHX,0.78,2,0.708,0.6645000000000001,0.6645000000000001,0.6645000000000001,0.6645000000000001,0.6645000000000001,0.6645000000000001,0.6645000000000001,0.6645000000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2022,PHX,0.549,2,0.78,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1984,POR,0.512,2,,0.5,0.5326666666666667,0.5609999999999999,0.544,0.5733333333333334,0.6128750000000001,0.6098000000000001,0.5976666666666667,1.5,1.3333333333333333,1.25,1.2,1.6666666666666667,2.125,1.9,1.75
1985,POR,0.488,1,0.512,0.543,0.5773333333333334,0.552,0.5856,0.616,0.626625,0.6123000000000001,0.6048333333333333,1.0,1.0,1.0,1.6,1.8333333333333333,2.0,1.8,1.6666666666666667
1986,POR,0.598,1,0.488,0.6220000000000001,0.5733333333333334,0.61,0.6416000000000001,0.6505,0.63725,0.6172000000000001,0.6109166666666667,1.0,1.0,1.75,2.0,2.3333333333333335,2.0,1.8,1.6666666666666667
1987,POR,0.646,1,0.598,0.561,0.614,0.6525,0.6609999999999999,0.6545,0.629625,0.6172,0.6194166666666666,1.0,2.0,2.25,2.6,2.3333333333333335,2.0,1.8,1.8333333333333333
1988,POR,0.476,1,0.646,0.5980000000000001,0.6546666666666667,0.66475,0.6561999999999999,0.6423333333333333,0.616,0.6087,0.6255833333333333,2.5,2.6666666666666665,3.0,2.6,2.3333333333333335,2.0,1.8,2.0
1989,POR,0.72,4,0.476,0.744,0.7276666666666666,0.7012499999999999,0.6756,0.6525,0.6312500000000001,0.6311,0.63675,3.5,3.6666666666666665,3.0,2.6,2.3333333333333335,2.0,2.0,2.0
1990,POR,0.768,3,0.72,0.7315,0.695,0.6645,0.639,0.622,0.611375,0.6311,0.6265833333333334,3.5,2.6666666666666665,2.25,2.0,1.8333333333333333,1.625,1.9,1.75
1991,POR,0.695,4,0.768,0.6585000000000001,0.63,0.60675,0.5928,0.5936666666666667,0.6028749999999999,0.6153000000000001,0.6134166666666666,2.5,2.0,1.75,1.6,1.5,1.625,1.7,1.5833333333333333
1992,POR,0.622,1,0.695,0.5975,0.5773333333333334,0.56725,0.5734,0.5713333333333334,0.6060000000000001,0.6056,0.5971666666666666,1.0,1.0,1.0,1.0,1.0,1.5,1.4,1.25
1993,POR,0.573,1,0.622,0.555,0.549,0.56125,0.5612,0.5843333333333334,0.6044999999999999,0.6043999999999999,0.57275,1.0,1.0,1.0,1.0,1.3333333333333333,1.5,1.4,1.1666666666666667
1994,POR,0.537,1,0.573,0.537,0.5573333333333333,0.55825,0.5866,0.6088333333333333,0.607625,0.5971,0.5463333333333334,1.0,1.0,1.0,1.4,1.6666666666666667,1.5,1.3,1.0833333333333333
1995,POR,0.537,1,0.537,0.5675000000000001,0.5653333333333334,0.599,0.6232,0.621,0.61675,0.5763,0.5340833333333334,1.0,1.0,1.5,1.8,1.6666666666666667,1.5,1.2,1.0
1996,POR,0.598,1,0.537,0.5795000000000001,0.6196666666666667,0.6447499999999999,0.6378,0.6311666666666667,0.612125,0.5482,0.531,1.0,1.6666666666666667,2.0,1.8,1.6666666666666667,1.375,1.1,0.9166666666666666
1997,POR,0.561,1,0.598,0.6305000000000001,0.6603333333333334,0.64775,0.6378,0.6331666666666667,0.5785,0.5274,0.5360833333333334,2.0,2.3333333333333335,2.0,1.8,1.6666666666666667,1.25,1.0,0.9166666666666666
1998,POR,0.7,3,0.561,0.71,0.6766666666666667,0.657,0.6476,0.623,0.5403749999999999,0.5213,0.5401666666666667,3.0,2.3333333333333335,2.0,1.8,1.5,1.125,0.9,0.9166666666666666
1999,POR,0.72,3,0.7,0.665,0.6426666666666667,0.6345,0.6075999999999999,0.5611666666666667,0.501625,0.5172,0.5305833333333333,2.0,1.6666666666666667,1.5,1.2,1.0,0.75,0.7,0.75
2000,POR,0.61,1,0.72,0.6040000000000001,0.606,0.5794999999999999,0.5294,0.48383333333333334,0.474125,0.5062,0.5059166666666667,1.0,1.0,0.75,0.6,0.5,0.375,0.5,0.5
2001,POR,0.598,1,0.61,0.6040000000000001,0.5693333333333334,0.50925,0.4586,0.44716666666666666,0.48024999999999995,0.5037,0.4885833333333333,1.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.375,0.5,0.4166666666666667
2002,POR,0.61,1,0.598,0.555,0.4796666666666667,0.42374999999999996,0.417,0.43083333333333335,0.48174999999999996,0.48629999999999995,0.49366666666666664,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.375,0.4,0.5
2003,POR,0.5,0,0.61,0.4145000000000001,0.36166666666666664,0.36875,0.395,0.439,0.47862499999999997,0.4655,0.49466666666666664,0.0,0.0,0.0,0.0,0.16666666666666666,0.375,0.3,0.5
2004,POR,0.329,0,0.5,0.2925000000000001,0.325,0.36874999999999997,0.42679999999999996,0.4573333333333333,0.46912499999999996,0.4814,0.4977500000000001,0.0,0.0,0.0,0.2,0.3333333333333333,0.375,0.5,0.6666666666666666
2005,POR,0.256,0,0.329,0.32300000000000006,0.38200000000000006,0.45125000000000004,0.483,0.5,0.47824999999999995,0.5106999999999999,0.512,0.0,0.0,0.25,0.4,0.5,0.375,0.6,0.75
2006,POR,0.39,0,0.256,0.44500000000000006,0.5163333333333334,0.53975,0.5488,0.5279999999999999,0.528625,0.5388,0.5405000000000001,0.0,0.3333333333333333,0.5,0.6,0.5,0.625,0.8,0.8333333333333334
2007,POR,0.5,0,0.39,0.5795000000000001,0.5896666666666667,0.5885,0.5555999999999999,0.5299999999999999,0.557625,0.5498000000000001,0.5618333333333333,0.5,0.6666666666666666,0.75,0.6,0.5,0.75,0.9,1.0833333333333333
2008,POR,0.659,1,0.5,0.6345000000000001,0.618,0.5695,0.5359999999999999,0.5565,0.56225,0.5596,0.5595833333333333,1.0,1.0,0.75,0.6,0.8333333333333334,1.0,1.0,1.1666666666666667
2009,POR,0.61,1,0.659,0.5975,0.5396666666666666,0.50525,0.536,0.5503333333333333,0.5423749999999999,0.5583,0.55325,1.0,0.6666666666666666,0.5,0.8,0.8333333333333334,1.0,1.2,1.1666666666666667
2010,POR,0.585,1,0.61,0.5045,0.4703333333333333,0.5175000000000001,0.5384,0.5381666666666667,0.540875,0.5446,0.5298333333333333,0.5,0.3333333333333333,0.75,0.8,1.0,1.0,1.2,1.0833333333333333
2011,POR,0.424,0,0.585,0.41300000000000003,0.4950000000000001,0.52675,0.5288,0.524,0.5485,0.5444,0.5145833333333333,0.0,0.6666666666666666,0.75,1.0,1.0,1.25,1.2,1.0
2012,POR,0.402,0,0.424,0.5305,0.561,0.555,0.5439999999999999,0.553,0.554625,0.5349,0.5228181818181818,1.0,1.0,1.25,1.2,1.1666666666666667,1.375,1.2,1.0909090909090908
2013,POR,0.659,2,0.402,0.6405000000000001,0.6060000000000001,0.5795,0.5831999999999999,0.5936666666666667,0.57725,0.5349,0.5349,1.5,1.6666666666666667,1.5,1.4,1.6666666666666667,1.5,1.2,1.2
2014,POR,0.622,1,0.659,0.5795,0.553,0.56425,0.5806,0.5626666666666666,0.536,0.5211111111111112,0.5211111111111112,1.5,1.3333333333333333,1.25,1.6,1.5,1.25,1.1111111111111112,1.1111111111111112
2015,POR,0.537,2,0.622,0.5185,0.545,0.57025,0.5508,0.5561666666666667,0.5085,0.5085,0.5085,1.5,1.3333333333333333,1.75,1.6,1.5,1.125,1.125,1.125
2016,POR,0.5,1,0.537,0.5489999999999999,0.5813333333333334,0.55425,0.56,0.5215,0.5044285714285714,0.5044285714285714,0.5044285714285714,1.0,1.6666666666666667,1.5,1.4,1.1666666666666667,1.0,1.0,1.0
2017,POR,0.598,1,0.5,0.622,0.5723333333333334,0.575,0.5258,0.5051666666666667,0.5051666666666667,0.5051666666666667,0.5051666666666667,2.0,1.6666666666666667,1.5,1.2,1.0,1.0,1.0,1.0
2018,POR,0.646,3,0.598,0.5595,0.5673333333333334,0.5077499999999999,0.4866,0.4866,0.4866,0.4866,0.4866,2.0,1.6666666666666667,1.25,1.0,1.0,1.0,1.0,1.0
2019,POR,0.473,1,0.646,0.528,0.46166666666666667,0.44675,0.44675,0.44675,0.44675,0.44675,0.44675,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5
2020,POR,0.583,1,0.473,0.456,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021,POR,0.329,0,0.583,0.36550000000000005,0.36550000000000005,0.36550000000000005,0.36550000000000005,0.36550000000000005,0.36550000000000005,0.36550000000000005,0.36550000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,POR,0.402,0,0.329,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,SAC,0.378,0,,0.4145,0.39433333333333337,0.369,0.361,0.3475,0.34299999999999997,0.33899999999999997,0.3618333333333333,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.125,0.1,0.16666666666666666
1985,SAC,0.451,1,0.378,0.40249999999999997,0.36599999999999994,0.35675,0.3414,0.3353333333333333,0.33387500000000003,0.3488,0.3649166666666666,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.125,0.1,0.16666666666666666
1986,SAC,0.354,0,0.451,0.3235,0.3253333333333333,0.314,0.3122,0.31916666666666665,0.320125,0.3513,0.35474999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
1987,SAC,0.293,0,0.354,0.311,0.30066666666666664,0.30175,0.3122,0.311,0.335375,0.3574,0.37025,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666
1988,SAC,0.329,0,0.293,0.3045,0.3046666666666667,0.317,0.3146,0.319,0.35824999999999996,0.36100000000000004,0.39058333333333334,0.0,0.0,0.0,0.0,0.0,0.125,0.1,0.25
1989,SAC,0.28,0,0.329,0.2925,0.313,0.311,0.31700000000000006,0.34349999999999997,0.369,0.3821,0.4190833333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.2,0.4166666666666667
1990,SAC,0.305,0,0.28,0.3295,0.3213333333333333,0.32625,0.35619999999999996,0.3761666666666666,0.375125,0.40780000000000005,0.45775000000000005,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.3,0.6666666666666666
1991,SAC,0.354,0,0.305,0.3295,0.3333333333333333,0.369,0.39039999999999997,0.3945,0.4045,0.4444,0.4923333333333333,0.0,0.0,0.0,0.2,0.16666666666666666,0.25,0.5,0.8333333333333334
1992,SAC,0.305,0,0.354,0.323,0.37399999999999994,0.39949999999999997,0.40259999999999996,0.39033333333333337,0.427375,0.48339999999999994,0.5187499999999999,0.0,0.0,0.25,0.2,0.16666666666666666,0.375,0.8,1.0
1993,SAC,0.341,0,0.305,0.4085,0.431,0.427,0.4074,0.4295,0.473125,0.5249,0.5441666666666667,0.0,0.3333333333333333,0.25,0.2,0.3333333333333333,0.625,1.0,1.0833333333333333
1994,SAC,0.476,0,0.341,0.476,0.45566666666666666,0.424,0.44720000000000004,0.46216666666666667,0.5235,0.5579,0.5605,0.5,0.3333333333333333,0.25,0.4,0.5,1.0,1.2,1.1666666666666667
1995,SAC,0.476,1,0.476,0.4455,0.4066666666666667,0.44,0.45940000000000003,0.49466666666666664,0.5539999999999999,0.5713,0.5543333333333333,0.5,0.3333333333333333,0.5,0.6,0.8333333333333334,1.25,1.3,1.1666666666666667
1996,SAC,0.415,0,0.476,0.372,0.428,0.45525000000000004,0.4984,0.5393333333333333,0.578375,0.5774,0.55325,0.0,0.3333333333333333,0.5,0.8,1.1666666666666667,1.375,1.3,1.0833333333333333
1997,SAC,0.329,0,0.415,0.4345,0.4686666666666666,0.51925,0.5641999999999999,0.5901666666666666,0.60275,0.5761000000000001,0.5359166666666667,0.5,0.6666666666666666,1.0,1.4,1.5,1.5,1.3,1.0833333333333333
1998,SAC,0.54,1,0.329,0.5385,0.5826666666666668,0.623,0.6424000000000001,0.6471666666666667,0.62875,0.5895,0.5339166666666667,1.0,1.3333333333333333,1.75,1.8,1.8333333333333333,1.625,1.3,1.0833333333333333
1999,SAC,0.537,1,0.54,0.6040000000000001,0.6506666666666667,0.6679999999999999,0.6686,0.6588333333333333,0.6115,0.5562,0.5133333333333333,1.5,2.0,2.0,2.0,1.8333333333333333,1.5,1.2,1.0
2000,SAC,0.671,2,0.537,0.7075,0.7116666666666666,0.7015,0.6832,0.6588333333333333,0.6022500000000001,0.533,0.49633333333333335,2.5,2.3333333333333335,2.25,2.0,1.8333333333333333,1.375,1.1,0.9166666666666666
2001,SAC,0.744,3,0.671,0.732,0.7116666666666668,0.68625,0.6564,0.614,0.54425,0.4952,0.46883333333333327,2.5,2.3333333333333335,2.0,1.8,1.5,1.125,0.9,0.75
2002,SAC,0.72,2,0.744,0.6955,0.6669999999999999,0.6345,0.5880000000000001,0.5671666666666667,0.489375,0.45410000000000006,0.43524999999999997,2.0,1.6666666666666667,1.5,1.2,1.0,0.75,0.6,0.5
2003,SAC,0.671,2,0.72,0.6405000000000001,0.606,0.555,0.5366000000000001,0.48166666666666674,0.43600000000000005,0.4162,0.40475,1.5,1.3333333333333333,1.0,0.8,0.6666666666666666,0.5,0.4,0.3333333333333333
2004,SAC,0.61,1,0.671,0.5735,0.5163333333333333,0.503,0.4438000000000001,0.4206666666666667,0.39375,0.38320000000000004,0.38233333333333336,1.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.25,0.2,0.16666666666666666
2005,SAC,0.537,1,0.61,0.46950000000000003,0.4673333333333334,0.40225,0.38280000000000003,0.3678333333333333,0.36012500000000003,0.35760000000000003,0.36400000000000005,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.125,0.1,0.08333333333333333
2006,SAC,0.402,0,0.537,0.4325,0.35733333333333334,0.34425000000000006,0.33399999999999996,0.33383333333333337,0.33562500000000006,0.34409999999999996,0.3466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,SAC,0.463,0,0.402,0.33499999999999996,0.325,0.317,0.3202,0.3236666666666667,0.329625,0.34290000000000004,0.35283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SAC,0.207,0,0.463,0.256,0.2683333333333333,0.28450000000000003,0.2958,0.30333333333333334,0.322,0.3295,0.3501666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,SAC,0.305,0,0.207,0.299,0.31033333333333335,0.318,0.3226,0.32783333333333337,0.34487500000000004,0.3564,0.36883333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,SAC,0.293,0,0.305,0.313,0.32233333333333336,0.327,0.33240000000000003,0.34400000000000003,0.34787500000000005,0.369,0.3739166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,SAC,0.333,0,0.293,0.337,0.3383333333333334,0.34225000000000005,0.35419999999999996,0.3601666666666667,0.37074999999999997,0.3828,0.39825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
2012,SAC,0.341,0,0.333,0.341,0.3453333333333333,0.3595,0.36560000000000004,0.3595,0.383,0.3861,0.40418181818181814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
2013,SAC,0.341,0,0.341,0.34750000000000003,0.36566666666666664,0.37175,0.3632,0.38199999999999995,0.39425,0.41050000000000003,0.41050000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
2014,SAC,0.354,0,0.341,0.378,0.38200000000000006,0.36875,0.3902,0.39699999999999996,0.397375,0.4182222222222222,0.4182222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
2015,SAC,0.402,0,0.354,0.396,0.37366666666666665,0.39925,0.4056,0.4098333333333333,0.42625,0.42625,0.42625,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125
2016,SAC,0.39,0,0.402,0.35950000000000004,0.3983333333333334,0.40650000000000003,0.4114,0.4038333333333333,0.4297142857142857,0.4297142857142857,0.4297142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
2017,SAC,0.329,0,0.39,0.40249999999999997,0.412,0.41675,0.40659999999999996,0.4363333333333333,0.4363333333333333,0.4363333333333333,0.4363333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2018,SAC,0.476,0,0.329,0.4535,0.446,0.426,0.45779999999999993,0.45779999999999993,0.45779999999999993,0.45779999999999993,0.45779999999999993,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
2019,SAC,0.431,0,0.476,0.431,0.4093333333333333,0.45325,0.45325,0.45325,0.45325,0.45325,0.45325,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25
2020,SAC,0.431,0,0.431,0.39849999999999997,0.4606666666666666,0.4606666666666666,0.4606666666666666,0.4606666666666666,0.4606666666666666,0.4606666666666666,0.4606666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021,SAC,0.366,0,0.431,0.4755,0.4755,0.4755,0.4755,0.4755,0.4755,0.4755,0.4755,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2022,SAC,0.585,1,0.366,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,SAS,0.5,1,,0.4635,0.4226666666666667,0.4115,0.3804,0.43083333333333335,0.478625,0.5098,0.5478333333333333,1.0,0.6666666666666666,0.75,0.6,0.8333333333333334,0.875,1.0,1.25
1985,SAS,0.427,1,0.5,0.384,0.38199999999999995,0.35050000000000003,0.417,0.45933333333333337,0.490875,0.5354,0.5265000000000001,0.5,0.6666666666666666,0.5,0.8,0.8333333333333334,1.0,1.2,1.1666666666666667
